subject,stimulus,source_memory,typicality,trial_type,encode_phase,recognition_memory,group,hc_acc
102,animals/partridge.jpg,3,5,CS+,acquisition,DO,ptsd,1
102,animals/sheep.jpg,3,6,CS+,acquisition,DO,ptsd,1
102,animals/brown_bear.jpg,3,5,CS+,acquisition,DO,ptsd,1
102,animals/herring.jpg,3,4,CS+,acquisition,MO,ptsd,0
102,animals/cat.jpg,2,4,CS+,extinction,DO,ptsd,1
102,animals/rhino.jpg,2,4,CS+,extinction,DO,ptsd,1
102,animals/marmot.jpg,2,5,CS+,extinction,DO,ptsd,1
102,animals/horse.jpg,2,4,CS+,extinction,,ptsd,0
102,animals/racoon.jpg,2,4,CS+,extinction,DO,ptsd,1
102,animals/starfish.jpg,3,7,CS+,extinction,DN,ptsd,0
102,animals/cranebug.jpg,3,7,CS+,extinction,DO,ptsd,1
102,animals/canary.jpg,3,7,CS+,extinction,MO,ptsd,0
102,tools/gardenhose.jpg,3,6,CS-,baseline,DO,ptsd,1
102,tools/paintroller.jpg,3,6,CS-,baseline,DN,ptsd,0
102,tools/rake.jpg,2,5,CS-,baseline,MO,ptsd,0
102,tools/wheelbarrow.jpg,2,4,CS-,baseline,DO,ptsd,1
102,tools/weldinghelmet.jpg,3,1,CS-,baseline,DO,ptsd,1
102,tools/plow.jpg,3,1,CS-,baseline,MN,ptsd,0
102,tools/gong.jpg,3,1,CS-,baseline,DO,ptsd,1
102,tools/beadingtool.jpg,3,1,CS-,baseline,DO,ptsd,1
102,tools/measuringdevice.jpg,3,1,CS-,acquisition,DO,ptsd,1
102,tools/blackboard.jpg,3,1,CS-,acquisition,MO,ptsd,0
102,tools/broom.jpg,2,5,CS-,acquisition,DO,ptsd,1
102,tools/ruler.jpg,1,4,CS-,acquisition,DO,ptsd,1
102,tools/sander.jpg,1,4,CS-,acquisition,DN,ptsd,0
102,tools/routerplane.jpg,1,6,CS-,acquisition,DO,ptsd,1
102,tools/woodchipper.jpg,1,6,CS-,acquisition,DO,ptsd,1
102,tools/pruner.jpg,1,6,CS-,acquisition,DO,ptsd,1
102,tools/camera.jpg,2,1,CS-,extinction,DO,ptsd,1
102,tools/videogamecontroller.jpg,2,1,CS-,extinction,DN,ptsd,0
102,tools/solderingtorch.jpg,2,6,CS-,extinction,DO,ptsd,1
102,tools/hammer.jpg,2,2,CS-,extinction,DN,ptsd,0
102,tools/campingstove.jpg,3,6,CS-,extinction,DO,ptsd,1
102,tools/microwave.jpg,2,3,CS-,extinction,DO,ptsd,1
102,tools/bucket.jpg,3,3,CS-,extinction,MN,ptsd,0
102,tools/carpetblower.jpg,3,2,CS-,extinction,MN,ptsd,0
103,animals/mahimahi.jpg,1,5,CS-,acquisition,DO,ptsd,1
103,animals/brown_bear.jpg,2,5,CS-,acquisition,DO,ptsd,1
103,animals/shark.jpg,1,5,CS-,acquisition,DO,ptsd,1
103,animals/herculesbeetle.jpg,2,4,CS-,baseline,DO,ptsd,1
103,animals/zebra.jpg,2,4,CS-,extinction,DO,ptsd,1
103,tools/paintbrush.jpg,2,7,CS+,extinction,MO,ptsd,0
103,animals/elephantafrican.jpg,1,7,CS-,extinction,DO,ptsd,1
103,tools/sparkplug.jpg,1,6,CS+,acquisition,DO,ptsd,1
103,tools/gardenhose.jpg,2,5,CS+,baseline,MN,ptsd,0
103,animals/anteater.jpg,2,5,CS-,acquisition,DO,ptsd,1
103,animals/assassinbug.jpg,2,5,CS-,acquisition,MN,ptsd,0
103,tools/padlock.jpg,3,5,CS+,extinction,MN,ptsd,0
103,animals/cranebug.jpg,3,5,CS-,extinction,DO,ptsd,1
103,tools/screwdriver.jpg,3,6,CS+,extinction,MO,ptsd,0
103,animals/dragonfly.jpg,1,5,CS-,baseline,DO,ptsd,1
103,tools/camera.jpg,2,6,CS+,extinction,DO,ptsd,1
103,animals/flea.jpg,1,6,CS-,baseline,DO,ptsd,1
103,tools/mallet.jpg,2,6,CS+,acquisition,DN,ptsd,0
103,tools/viceclamp.jpg,1,5,CS+,acquisition,DO,ptsd,1
103,tools/electricbreaker.jpg,2,6,CS+,baseline,DO,ptsd,1
103,animals/chipmunk.jpg,1,6,CS-,acquisition,DN,ptsd,0
103,tools/campingstove.jpg,2,6,CS+,extinction,DN,ptsd,0
103,tools/transmissionwrench.jpg,1,5,CS+,baseline,DO,ptsd,1
103,tools/paintroller.jpg,1,4,CS+,baseline,DO,ptsd,1
103,animals/marmot.jpg,1,6,CS-,extinction,DO,ptsd,1
103,tools/thermometer.jpg,1,3,CS+,acquisition,DO,ptsd,1
103,tools/solderingtorch.jpg,2,1,CS+,extinction,DN,ptsd,0
103,tools/benchdogs.jpg,3,1,CS+,acquisition,DN,ptsd,0
103,tools/beadingtool.jpg,2,1,CS+,baseline,DO,ptsd,1
103,tools/squeegee.jpg,1,4,CS+,extinction,DO,ptsd,1
103,animals/camel.jpg,1,5,CS-,acquisition,DO,ptsd,1
103,tools/pliers.jpg,1,5,CS+,baseline,DO,ptsd,1
103,animals/horse.jpg,1,4,CS-,extinction,DO,ptsd,1
103,animals/prayingmantis.jpg,2,5,CS-,baseline,DO,ptsd,1
103,tools/sander.jpg,1,2,CS+,acquisition,DO,ptsd,1
103,animals/tiger.jpg,1,1,CS-,baseline,MO,ptsd,0
103,tools/toaster.jpg,1,6,CS+,extinction,DO,ptsd,1
103,animals/goldfish.jpg,1,7,CS-,extinction,DO,ptsd,1
103,animals/giraffe.jpg,1,7,CS-,baseline,DO,ptsd,1
103,animals/racoon.jpg,1,7,CS-,extinction,DO,ptsd,1
103,tools/lawnmower.jpg,1,6,CS+,acquisition,DO,ptsd,1
103,tools/measuringcups.jpg,1,6,CS+,acquisition,DO,ptsd,1
103,animals/snapper.jpg,1,5,CS-,baseline,DO,ptsd,1
103,animals/duck.jpg,2,4,CS-,acquisition,MN,ptsd,0
103,tools/faxmachine.jpg,1,1,CS+,baseline,DO,ptsd,1
103,animals/quail.jpg,1,1,CS-,baseline,DN,ptsd,0
103,tools/plow.jpg,1,1,CS+,baseline,DO,ptsd,1
103,animals/flamingo.jpg,1,5,CS-,extinction,MO,ptsd,0
103,animals/boar.jpg,1,3,CS-,baseline,MO,ptsd,0
103,animals/ostrich.jpg,1,6,CS-,baseline,DO,ptsd,1
103,animals/porcupine.jpg,1,5,CS-,baseline,DO,ptsd,1
103,animals/angelfish.jpg,1,1,CS-,baseline,DO,ptsd,1
103,animals/pigeon.jpg,1,1,CS-,baseline,DO,ptsd,1
103,animals/baboon.jpg,1,1,CS-,baseline,DO,ptsd,1
103,animals/gerbil.jpg,1,7,CS-,baseline,MO,ptsd,0
103,animals/caterpillarpeacockmoth.jpg,1,7,CS-,baseline,DO,ptsd,1
103,animals/sheep.jpg,1,5,CS-,acquisition,DO,ptsd,1
103,animals/carp.jpg,1,5,CS-,acquisition,DO,ptsd,1
103,animals/snail.jpg,2,5,CS-,acquisition,DO,ptsd,1
103,animals/catfish.jpg,1,5,CS-,acquisition,DO,ptsd,1
103,animals/herring.jpg,1,5,CS-,acquisition,MO,ptsd,0
103,animals/dramaderry.jpg,3,2,CS-,acquisition,DN,ptsd,0
103,animals/palmcockatoo.jpg,1,4,CS-,acquisition,DO,ptsd,1
103,animals/mink.jpg,1,1,CS-,acquisition,DO,ptsd,1
103,animals/starfish.jpg,2,1,CS-,extinction,DO,ptsd,1
103,animals/halibut.jpg,2,1,CS-,extinction,DN,ptsd,0
103,animals/cricket.jpg,3,2,CS-,extinction,DO,ptsd,1
103,animals/cat.jpg,3,1,CS-,extinction,DO,ptsd,1
103,animals/perch.jpg,2,1,CS-,extinction,DO,ptsd,1
103,animals/skunk.jpg,2,1,CS-,extinction,MO,ptsd,0
103,animals/shrimp.jpg,1,1,CS-,extinction,DO,ptsd,1
103,animals/hyena.jpg,2,1,CS-,extinction,DO,ptsd,1
103,tools/cheesegrater.jpg,3,1,CS+,baseline,DN,ptsd,0
103,tools/shoehorn.jpg,2,1,CS+,baseline,DN,ptsd,0
103,tools/rollingpin.jpg,1,4,CS+,baseline,DO,ptsd,1
103,tools/stove.jpg,3,1,CS+,baseline,DO,ptsd,1
103,tools/drillbit.jpg,3,1,CS+,baseline,MN,ptsd,0
103,tools/wheelbarrow.jpg,2,1,CS+,baseline,DO,ptsd,1
103,tools/rake.jpg,1,3,CS+,baseline,DO,ptsd,1
103,tools/reflexhammer.jpg,1,4,CS+,baseline,DO,ptsd,1
103,tools/routerplane.jpg,1,4,CS+,acquisition,DO,ptsd,1
103,tools/measuringdevice.jpg,3,4,CS+,acquisition,DN,ptsd,0
103,tools/ruler.jpg,3,2,CS+,acquisition,DO,ptsd,1
103,tools/vegetablepeeler.jpg,1,4,CS+,acquisition,DO,ptsd,1
103,tools/beaker.jpg,3,1,CS+,acquisition,MO,ptsd,0
103,tools/levelmount.jpg,2,3,CS+,acquisition,DO,ptsd,1
103,tools/blackboard.jpg,1,4,CS+,acquisition,DO,ptsd,1
103,tools/wrench.jpg,2,3,CS+,acquisition,DO,ptsd,1
103,tools/carpetblower.jpg,1,4,CS+,extinction,MO,ptsd,0
103,tools/jumpercables.jpg,3,4,CS+,extinction,MO,ptsd,0
103,tools/microwave.jpg,2,3,CS+,extinction,DO,ptsd,1
103,tools/hammer.jpg,1,2,CS+,extinction,DO,ptsd,1
103,tools/bucket.jpg,3,2,CS+,extinction,DN,ptsd,0
103,tools/treadmill.jpg,3,2,CS+,extinction,DN,ptsd,0
103,tools/videogamecontroller.jpg,3,2,CS+,extinction,DO,ptsd,1
103,tools/chainsaw.jpg,3,2,CS+,extinction,DO,ptsd,1
103,animals/pike.jpg,3,1,CS-,baseline,DO,ptsd,1
103,animals/pelican.jpg,2,1,CS-,baseline,DO,ptsd,1
103,animals/mole.jpg,3,1,CS-,baseline,DO,ptsd,1
103,animals/leopard.jpg,3,2,CS-,baseline,DN,ptsd,0
103,animals/hummingbird.jpg,1,7,CS-,baseline,DO,ptsd,1
103,animals/waterbuffalo.jpg,3,2,CS-,baseline,DO,ptsd,1
103,animals/cow.jpg,2,1,CS-,baseline,DO,ptsd,1
103,animals/crow.jpg,3,6,CS-,baseline,DO,ptsd,1
103,animals/rabbit.jpg,2,1,CS-,acquisition,DO,ptsd,1
103,animals/partridge.jpg,3,2,CS-,acquisition,DN,ptsd,0
103,animals/seal.jpg,1,7,CS-,acquisition,DO,ptsd,1
103,animals/ant.jpg,3,2,CS-,acquisition,MO,ptsd,0
103,animals/mouse.jpg,3,1,CS-,acquisition,DO,ptsd,1
103,animals/baldeagle.jpg,3,1,CS-,acquisition,DO,ptsd,1
103,animals/turkey.jpg,2,1,CS-,acquisition,DN,ptsd,0
103,animals/firebug.jpg,3,4,CS-,acquisition,DO,ptsd,1
103,animals/canary.jpg,2,1,CS-,extinction,DO,ptsd,1
103,animals/llama.jpg,3,1,CS-,extinction,DO,ptsd,1
103,animals/caterpillarhawkmoth.jpg,2,1,CS-,extinction,DN,ptsd,0
103,animals/rhino.jpg,1,2,CS-,extinction,DO,ptsd,1
103,animals/aardvark.jpg,3,1,CS-,extinction,MO,ptsd,0
103,animals/salmon.jpg,2,1,CS-,extinction,DO,ptsd,1
103,animals/reindeer.jpg,3,6,CS-,extinction,DO,ptsd,1
103,animals/finch.jpg,1,5,CS-,extinction,DO,ptsd,1
103,tools/ropeandpulley.jpg,1,5,CS+,baseline,DO,ptsd,1
103,tools/plunger.jpg,2,5,CS+,baseline,MO,ptsd,0
103,tools/gong.jpg,1,6,CS+,baseline,DO,ptsd,1
103,tools/hairdryer.jpg,1,2,CS+,baseline,DO,ptsd,1
103,tools/ladder.jpg,2,3,CS+,baseline,DO,ptsd,1
103,tools/chisel.jpg,3,4,CS+,baseline,DO,ptsd,1
103,tools/weldinghelmet.jpg,2,1,CS+,baseline,DO,ptsd,1
103,tools/scissors.jpg,3,1,CS+,baseline,DO,ptsd,1
103,tools/eraser.jpg,3,4,CS+,acquisition,DO,ptsd,1
103,tools/tubeflaring.jpg,2,4,CS+,acquisition,DO,ptsd,1
103,tools/spoon.jpg,3,7,CS+,acquisition,DN,ptsd,0
103,tools/pruner.jpg,2,7,CS+,acquisition,DO,ptsd,1
103,tools/broom.jpg,1,5,CS+,acquisition,DO,ptsd,1
103,tools/weedeater.jpg,2,5,CS+,acquisition,DO,ptsd,1
103,tools/fan.jpg,1,5,CS+,acquisition,DO,ptsd,1
103,tools/woodchipper.jpg,2,6,CS+,acquisition,DO,ptsd,1
103,tools/extensioncord.jpg,2,6,CS+,extinction,DO,ptsd,1
103,tools/blower.jpg,3,3,CS+,extinction,DO,ptsd,1
103,tools/duffelbag.jpg,2,4,CS+,extinction,DO,ptsd,1
103,tools/workbench.jpg,3,4,CS+,extinction,DN,ptsd,0
103,tools/airpump.jpg,3,4,CS+,extinction,DN,ptsd,0
103,tools/measuringtape.jpg,2,5,CS+,extinction,DO,ptsd,1
103,tools/edger.jpg,2,1,CS+,extinction,DN,ptsd,0
103,tools/monkeywrench.jpg,1,7,CS+,extinction,DO,ptsd,1
104,animals/mink.jpg,3,3,CS+,acquisition,MO,ptsd,0
104,tools/drillbit.jpg,2,4,CS-,baseline,MO,ptsd,0
104,tools/toaster.jpg,2,4,CS-,extinction,MO,ptsd,0
104,tools/gong.jpg,1,1,CS-,baseline,MO,ptsd,0
104,animals/leopard.jpg,2,3,CS+,baseline,MN,ptsd,0
104,animals/pelican.jpg,3,3,CS+,baseline,MO,ptsd,0
104,animals/goldfish.jpg,3,5,CS+,extinction,MO,ptsd,0
104,tools/wrench.jpg,2,6,CS-,acquisition,,ptsd,0
104,tools/gardenhose.jpg,1,6,CS-,baseline,DO,ptsd,1
104,animals/snapper.jpg,2,1,CS+,baseline,MN,ptsd,0
104,tools/woodchipper.jpg,3,1,CS-,acquisition,MN,ptsd,0
104,tools/extensioncord.jpg,2,6,CS-,extinction,MO,ptsd,0
104,tools/solderingtorch.jpg,2,3,CS-,extinction,MO,ptsd,0
104,tools/pruner.jpg,3,3,CS-,acquisition,MO,ptsd,0
104,tools/bucket.jpg,3,4,CS-,extinction,MO,ptsd,0
104,tools/videogamecontroller.jpg,2,5,CS-,extinction,MO,ptsd,0
104,animals/porcupine.jpg,2,2,CS+,baseline,DO,ptsd,1
104,tools/cheesegrater.jpg,2,5,CS-,baseline,DO,ptsd,1
104,tools/blackboard.jpg,3,4,CS-,acquisition,MN,ptsd,0
104,tools/broom.jpg,1,7,CS-,acquisition,MN,ptsd,0
104,animals/boar.jpg,1,2,CS+,baseline,MO,ptsd,0
104,tools/measuringcups.jpg,2,5,CS-,acquisition,DO,ptsd,1
104,animals/seal.jpg,3,3,CS+,acquisition,MN,ptsd,0
104,animals/cranebug.jpg,1,4,CS+,extinction,DO,ptsd,1
104,tools/eraser.jpg,2,3,CS-,acquisition,DO,ptsd,1
104,animals/giraffe.jpg,2,3,CS+,baseline,DO,ptsd,1
104,animals/salmon.jpg,1,3,CS+,extinction,DO,ptsd,1
104,animals/hyena.jpg,3,1,CS+,extinction,MO,ptsd,0
104,animals/aardvark.jpg,1,1,CS+,extinction,MO,ptsd,0
104,tools/hairdryer.jpg,3,4,CS-,baseline,MN,ptsd,0
104,animals/catfish.jpg,2,1,CS+,acquisition,MO,ptsd,0
104,animals/snail.jpg,1,1,CS+,acquisition,MO,ptsd,0
104,animals/rhino.jpg,2,2,CS+,extinction,DO,ptsd,1
104,animals/dragonfly.jpg,1,4,CS+,baseline,DO,ptsd,1
104,animals/flamingo.jpg,3,3,CS+,extinction,MO,ptsd,0
104,tools/beadingtool.jpg,3,1,CS-,baseline,DN,ptsd,0
104,animals/dramaderry.jpg,3,1,CS+,acquisition,MO,ptsd,0
104,tools/treadmill.jpg,2,4,CS-,extinction,MO,ptsd,0
104,tools/carpetblower.jpg,2,2,CS-,extinction,DO,ptsd,1
104,animals/firebug.jpg,1,1,CS+,acquisition,DO,ptsd,1
104,tools/faxmachine.jpg,2,3,CS-,baseline,MN,ptsd,0
104,animals/turkey.jpg,2,2,CS+,acquisition,MO,ptsd,0
104,animals/flea.jpg,2,1,CS+,baseline,DO,ptsd,1
104,tools/weedeater.jpg,1,6,CS-,acquisition,MO,ptsd,0
104,animals/shrimp.jpg,3,1,CS+,extinction,MN,ptsd,0
104,tools/wheelbarrow.jpg,2,4,CS-,baseline,DO,ptsd,1
104,animals/mahimahi.jpg,3,1,CS+,acquisition,MO,ptsd,0
104,tools/screwdriver.jpg,2,7,CS-,extinction,DO,ptsd,1
104,animals/cow.jpg,2,6,CS+,baseline,,ptsd,0
104,animals/pigeon.jpg,1,3,CS+,baseline,MN,ptsd,0
104,animals/gerbil.jpg,1,5,CS+,baseline,DO,ptsd,1
104,animals/mole.jpg,2,1,CS+,baseline,DO,ptsd,1
104,animals/caterpillarpeacockmoth.jpg,2,1,CS+,baseline,DO,ptsd,1
104,animals/tiger.jpg,2,5,CS+,baseline,MN,ptsd,0
104,animals/prayingmantis.jpg,2,5,CS+,baseline,DO,ptsd,1
104,animals/herculesbeetle.jpg,3,1,CS+,baseline,MO,ptsd,0
104,animals/duck.jpg,1,6,CS+,acquisition,DO,ptsd,1
104,animals/brown_bear.jpg,1,7,CS+,acquisition,MN,ptsd,0
104,animals/camel.jpg,2,4,CS+,acquisition,DO,ptsd,1
104,animals/assassinbug.jpg,3,1,CS+,acquisition,DO,ptsd,1
104,animals/shark.jpg,3,4,CS+,acquisition,DN,ptsd,0
104,animals/palmcockatoo.jpg,3,2,CS+,acquisition,MN,ptsd,0
104,animals/rabbit.jpg,2,7,CS+,acquisition,MO,ptsd,0
104,animals/partridge.jpg,1,1,CS+,acquisition,MN,ptsd,0
104,animals/racoon.jpg,2,5,CS+,extinction,MO,ptsd,0
104,animals/canary.jpg,2,2,CS+,extinction,MN,ptsd,0
104,animals/cat.jpg,3,7,CS+,extinction,MN,ptsd,0
104,animals/zebra.jpg,2,4,CS+,extinction,MO,ptsd,0
104,animals/reindeer.jpg,1,3,CS+,extinction,MO,ptsd,0
104,animals/cricket.jpg,1,6,CS+,extinction,MO,ptsd,0
104,animals/starfish.jpg,3,1,CS+,extinction,MO,ptsd,0
104,animals/perch.jpg,2,1,CS+,extinction,MN,ptsd,0
104,tools/transmissionwrench.jpg,1,2,CS-,baseline,MN,ptsd,0
104,tools/pliers.jpg,3,4,CS-,baseline,MN,ptsd,0
104,tools/rollingpin.jpg,2,5,CS-,baseline,MO,ptsd,0
104,tools/plunger.jpg,2,6,CS-,baseline,DO,ptsd,1
104,tools/paintroller.jpg,1,4,CS-,baseline,MO,ptsd,0
104,tools/electricbreaker.jpg,1,1,CS-,baseline,DO,ptsd,1
104,tools/rake.jpg,2,5,CS-,baseline,MO,ptsd,0
104,tools/stove.jpg,3,1,CS-,baseline,DN,ptsd,0
104,tools/tubeflaring.jpg,1,1,CS-,acquisition,DN,ptsd,0
104,tools/thermometer.jpg,1,5,CS-,acquisition,,ptsd,0
104,tools/sparkplug.jpg,3,1,CS-,acquisition,MN,ptsd,0
104,tools/routerplane.jpg,2,1,CS-,acquisition,DN,ptsd,0
104,tools/sander.jpg,1,1,CS-,acquisition,MN,ptsd,0
104,tools/levelmount.jpg,3,1,CS-,acquisition,MN,ptsd,0
104,tools/spoon.jpg,2,5,CS-,acquisition,MO,ptsd,0
104,tools/measuringdevice.jpg,2,4,CS-,acquisition,MO,ptsd,0
104,tools/camera.jpg,1,3,CS-,extinction,MO,ptsd,0
104,tools/squeegee.jpg,3,2,CS-,extinction,MN,ptsd,0
104,tools/airpump.jpg,3,1,CS-,extinction,MN,ptsd,0
104,tools/campingstove.jpg,1,1,CS-,extinction,MO,ptsd,0
104,tools/workbench.jpg,3,1,CS-,extinction,MN,ptsd,0
104,tools/measuringtape.jpg,2,3,CS-,extinction,MO,ptsd,0
104,tools/chainsaw.jpg,2,6,CS-,extinction,MO,ptsd,0
104,tools/blower.jpg,2,5,CS-,extinction,MO,ptsd,0
104,animals/baboon.jpg,2,4,CS+,baseline,MO,ptsd,0
104,animals/hummingbird.jpg,1,3,CS+,baseline,MO,ptsd,0
104,animals/quail.jpg,1,5,CS+,baseline,DO,ptsd,1
104,animals/pike.jpg,2,2,CS+,baseline,DO,ptsd,1
104,animals/crow.jpg,2,3,CS+,baseline,MO,ptsd,0
104,animals/angelfish.jpg,1,3,CS+,baseline,MO,ptsd,0
104,animals/waterbuffalo.jpg,3,4,CS+,baseline,MN,ptsd,0
104,animals/ostrich.jpg,2,2,CS+,baseline,DO,ptsd,1
104,animals/carp.jpg,1,3,CS+,acquisition,MN,ptsd,0
104,animals/mouse.jpg,2,3,CS+,acquisition,MO,ptsd,0
104,animals/chipmunk.jpg,1,2,CS+,acquisition,MN,ptsd,0
104,animals/ant.jpg,2,1,CS+,acquisition,MO,ptsd,0
104,animals/herring.jpg,2,1,CS+,acquisition,DO,ptsd,1
104,animals/anteater.jpg,1,1,CS+,acquisition,MO,ptsd,0
104,animals/baldeagle.jpg,2,3,CS+,acquisition,DO,ptsd,1
104,animals/sheep.jpg,3,2,CS+,acquisition,MO,ptsd,0
104,animals/skunk.jpg,2,3,CS+,extinction,MO,ptsd,0
104,animals/finch.jpg,1,1,CS+,extinction,MO,ptsd,0
104,animals/halibut.jpg,3,1,CS+,extinction,MN,ptsd,0
104,animals/elephantafrican.jpg,2,4,CS+,extinction,DO,ptsd,1
104,animals/llama.jpg,1,2,CS+,extinction,MN,ptsd,0
104,animals/caterpillarhawkmoth.jpg,2,1,CS+,extinction,MO,ptsd,0
104,animals/horse.jpg,3,5,CS+,extinction,,ptsd,0
104,animals/marmot.jpg,1,2,CS+,extinction,MN,ptsd,0
104,tools/plow.jpg,1,1,CS-,baseline,MN,ptsd,0
104,tools/ropeandpulley.jpg,3,1,CS-,baseline,MN,ptsd,0
104,tools/ladder.jpg,2,3,CS-,baseline,MO,ptsd,0
104,tools/shoehorn.jpg,1,2,CS-,baseline,DO,ptsd,1
104,tools/scissors.jpg,2,7,CS-,baseline,MO,ptsd,0
104,tools/chisel.jpg,3,1,CS-,baseline,MN,ptsd,0
104,tools/weldinghelmet.jpg,2,2,CS-,baseline,MN,ptsd,0
104,tools/reflexhammer.jpg,3,2,CS-,baseline,MN,ptsd,0
104,tools/ruler.jpg,2,6,CS-,acquisition,DO,ptsd,1
104,tools/mallet.jpg,1,1,CS-,acquisition,MO,ptsd,0
104,tools/viceclamp.jpg,1,1,CS-,acquisition,MN,ptsd,0
104,tools/fan.jpg,2,4,CS-,acquisition,MO,ptsd,0
104,tools/beaker.jpg,2,4,CS-,acquisition,MO,ptsd,0
104,tools/vegetablepeeler.jpg,3,5,CS-,acquisition,MO,ptsd,0
104,tools/benchdogs.jpg,3,1,CS-,acquisition,MN,ptsd,0
104,tools/lawnmower.jpg,2,5,CS-,acquisition,MO,ptsd,0
104,tools/microwave.jpg,1,4,CS-,extinction,DN,ptsd,0
104,tools/padlock.jpg,2,4,CS-,extinction,MN,ptsd,0
104,tools/paintbrush.jpg,1,5,CS-,extinction,MN,ptsd,0
104,tools/hammer.jpg,1,7,CS-,extinction,MO,ptsd,0
104,tools/duffelbag.jpg,2,3,CS-,extinction,MN,ptsd,0
104,tools/edger.jpg,2,3,CS-,extinction,MO,ptsd,0
104,tools/monkeywrench.jpg,3,3,CS-,extinction,MO,ptsd,0
104,tools/jumpercables.jpg,2,4,CS-,extinction,MN,ptsd,0
105,tools/sparkplug.jpg,1,7,CS-,acquisition,DO,ptsd,1
105,animals/duck.jpg,1,7,CS+,acquisition,MO,ptsd,0
105,tools/gardenhose.jpg,1,7,CS-,baseline,DO,ptsd,1
105,tools/jumpercables.jpg,3,4,CS-,extinction,DN,ptsd,0
105,animals/rhino.jpg,1,3,CS+,extinction,DO,ptsd,1
105,animals/reindeer.jpg,2,3,CS+,extinction,MO,ptsd,0
105,animals/cricket.jpg,1,7,CS+,extinction,MO,ptsd,0
105,animals/catfish.jpg,1,7,CS+,acquisition,DO,ptsd,1
105,tools/wheelbarrow.jpg,1,7,CS-,baseline,DO,ptsd,1
105,animals/mahimahi.jpg,2,6,CS+,acquisition,DO,ptsd,1
105,tools/microwave.jpg,3,3,CS-,extinction,DO,ptsd,1
105,tools/vegetablepeeler.jpg,3,1,CS-,acquisition,DO,ptsd,1
105,tools/paintbrush.jpg,1,7,CS-,extinction,DO,ptsd,1
105,tools/pliers.jpg,1,7,CS-,baseline,DO,ptsd,1
105,tools/ladder.jpg,1,7,CS-,baseline,MO,ptsd,0
105,tools/pruner.jpg,2,2,CS-,acquisition,DO,ptsd,1
105,tools/videogamecontroller.jpg,3,3,CS-,extinction,MO,ptsd,0
105,animals/gerbil.jpg,1,7,CS+,baseline,DO,ptsd,1
105,tools/fan.jpg,1,7,CS-,acquisition,DO,ptsd,1
105,animals/giraffe.jpg,1,7,CS+,baseline,DO,ptsd,1
105,animals/turkey.jpg,1,6,CS+,acquisition,DO,ptsd,1
105,tools/lawnmower.jpg,1,5,CS-,acquisition,MO,ptsd,0
105,animals/hummingbird.jpg,2,5,CS+,baseline,DO,ptsd,1
105,tools/shoehorn.jpg,3,1,CS-,baseline,DO,ptsd,1
105,animals/chipmunk.jpg,1,7,CS+,acquisition,DO,ptsd,1
105,animals/aardvark.jpg,1,4,CS+,extinction,,ptsd,0
105,animals/flamingo.jpg,1,5,CS+,extinction,MO,ptsd,0
105,tools/measuringtape.jpg,1,7,CS-,extinction,MO,ptsd,0
105,tools/scissors.jpg,1,7,CS-,baseline,MO,ptsd,0
105,animals/cat.jpg,2,7,CS+,extinction,DO,ptsd,1
105,animals/zebra.jpg,3,7,CS+,extinction,DO,ptsd,1
105,animals/crow.jpg,2,6,CS+,baseline,MO,ptsd,0
105,tools/duffelbag.jpg,1,7,CS-,extinction,MO,ptsd,0
105,tools/sander.jpg,3,1,CS-,acquisition,MO,ptsd,0
105,animals/partridge.jpg,2,7,CS+,acquisition,MO,ptsd,0
105,animals/pelican.jpg,3,7,CS+,baseline,MO,ptsd,0
105,animals/assassinbug.jpg,1,5,CS+,acquisition,MN,ptsd,0
105,tools/transmissionwrench.jpg,2,1,CS-,baseline,MO,ptsd,0
105,tools/woodchipper.jpg,2,1,CS-,acquisition,MN,ptsd,0
105,tools/rollingpin.jpg,2,7,CS-,baseline,DO,ptsd,1
105,tools/campingstove.jpg,2,4,CS-,extinction,DO,ptsd,1
105,animals/goldfish.jpg,2,7,CS+,extinction,DO,ptsd,1
105,animals/herring.jpg,1,7,CS+,acquisition,DO,ptsd,1
105,animals/boar.jpg,1,7,CS+,baseline,DO,ptsd,1
105,tools/solderingtorch.jpg,3,2,CS-,extinction,DO,ptsd,1
105,animals/leopard.jpg,1,7,CS+,baseline,DO,ptsd,1
105,tools/mallet.jpg,1,7,CS-,acquisition,DO,ptsd,1
105,animals/cow.jpg,1,7,CS+,baseline,DO,ptsd,1
105,animals/flea.jpg,3,5,CS+,baseline,DO,ptsd,1
105,animals/pike.jpg,2,7,CS+,baseline,DO,ptsd,1
105,animals/caterpillarpeacockmoth.jpg,2,7,CS+,baseline,DO,ptsd,1
105,animals/herculesbeetle.jpg,3,3,CS+,baseline,DO,ptsd,1
105,animals/baboon.jpg,2,6,CS+,baseline,DO,ptsd,1
105,animals/porcupine.jpg,2,5,CS+,baseline,DO,ptsd,1
105,animals/quail.jpg,1,7,CS+,baseline,DO,ptsd,1
105,animals/pigeon.jpg,1,7,CS+,baseline,DO,ptsd,1
105,animals/camel.jpg,1,7,CS+,acquisition,MO,ptsd,0
105,animals/snail.jpg,2,4,CS+,acquisition,DO,ptsd,1
105,animals/seal.jpg,1,7,CS+,acquisition,MO,ptsd,0
105,animals/baldeagle.jpg,1,7,CS+,acquisition,DO,ptsd,1
105,animals/ant.jpg,2,5,CS+,acquisition,MN,ptsd,0
