subject,stimulus,source_memory,typicality,trial_type,encode_phase,recognition_memory,trial_number,group,hc_acc
s104,tools/weldinghelmet.jpg,acquisition,2,CS-,baseline,MN,14,ptsd,0
s104,tools/reflexhammer.jpg,extinction,2,CS-,baseline,MN,11,ptsd,0
s104,tools/ruler.jpg,acquisition,6,CS-,acquisition,DO,7,ptsd,1
s104,tools/mallet.jpg,baseline,1,CS-,acquisition,MO,15,ptsd,0
s104,tools/viceclamp.jpg,baseline,1,CS-,acquisition,MN,23,ptsd,0
s104,tools/fan.jpg,acquisition,4,CS-,acquisition,MO,10,ptsd,0
s104,tools/beaker.jpg,acquisition,4,CS-,acquisition,MO,11,ptsd,0
s104,tools/vegetablepeeler.jpg,extinction,5,CS-,acquisition,MO,19,ptsd,0
s104,tools/benchdogs.jpg,extinction,1,CS-,acquisition,MN,22,ptsd,0
s104,tools/lawnmower.jpg,acquisition,5,CS-,acquisition,MO,3,ptsd,0
s104,tools/microwave.jpg,baseline,4,CS-,extinction,DN,12,ptsd,0
s104,tools/padlock.jpg,acquisition,4,CS-,extinction,MN,16,ptsd,0
s104,tools/paintbrush.jpg,baseline,5,CS-,extinction,MN,4,ptsd,0
s104,tools/hammer.jpg,baseline,7,CS-,extinction,MO,20,ptsd,0
s104,tools/duffelbag.jpg,acquisition,3,CS-,extinction,MN,21,ptsd,0
s104,tools/edger.jpg,acquisition,3,CS-,extinction,MO,24,ptsd,0
s104,tools/monkeywrench.jpg,extinction,3,CS-,extinction,MO,8,ptsd,0
s104,tools/jumpercables.jpg,acquisition,4,CS-,extinction,MN,2,ptsd,0
s105,tools/sparkplug.jpg,baseline,7,CS-,acquisition,DO,24,ptsd,1
s105,animals/duck.jpg,baseline,7,CS+,acquisition,MO,23,ptsd,0
s105,tools/gardenhose.jpg,baseline,7,CS-,baseline,DO,15,ptsd,1
s105,tools/jumpercables.jpg,extinction,4,CS-,extinction,DN,21,ptsd,0
s105,animals/rhino.jpg,baseline,3,CS+,extinction,DO,23,ptsd,1
s105,animals/reindeer.jpg,acquisition,3,CS+,extinction,MO,4,ptsd,0
s105,animals/cricket.jpg,baseline,7,CS+,extinction,MO,1,ptsd,0
s105,animals/catfish.jpg,baseline,7,CS+,acquisition,DO,10,ptsd,1
s105,tools/wheelbarrow.jpg,baseline,7,CS-,baseline,DO,17,ptsd,1
s105,animals/mahimahi.jpg,acquisition,6,CS+,acquisition,DO,9,ptsd,1
s105,tools/microwave.jpg,extinction,3,CS-,extinction,DO,3,ptsd,1
s105,tools/vegetablepeeler.jpg,extinction,1,CS-,acquisition,DO,17,ptsd,1
s105,tools/paintbrush.jpg,baseline,7,CS-,extinction,DO,7,ptsd,1
s105,tools/pliers.jpg,baseline,7,CS-,baseline,DO,22,ptsd,1
s105,tools/ladder.jpg,baseline,7,CS-,baseline,MO,2,ptsd,0
s105,tools/pruner.jpg,acquisition,2,CS-,acquisition,DO,14,ptsd,1
s105,tools/videogamecontroller.jpg,extinction,3,CS-,extinction,MO,17,ptsd,0
s105,animals/gerbil.jpg,baseline,7,CS+,baseline,DO,3,ptsd,1
s105,tools/fan.jpg,baseline,7,CS-,acquisition,DO,13,ptsd,1
s105,animals/giraffe.jpg,baseline,7,CS+,baseline,DO,13,ptsd,1
s105,animals/turkey.jpg,baseline,6,CS+,acquisition,DO,11,ptsd,1
s105,tools/lawnmower.jpg,baseline,5,CS-,acquisition,MO,2,ptsd,0
s105,animals/hummingbird.jpg,acquisition,5,CS+,baseline,DO,6,ptsd,1
s105,tools/shoehorn.jpg,extinction,1,CS-,baseline,DO,19,ptsd,1
s105,animals/chipmunk.jpg,baseline,7,CS+,acquisition,DO,7,ptsd,1
s105,animals/aardvark.jpg,baseline,4,CS+,extinction,,22,ptsd,0
s105,animals/flamingo.jpg,baseline,5,CS+,extinction,MO,17,ptsd,0
s105,tools/measuringtape.jpg,baseline,7,CS-,extinction,MO,15,ptsd,0
s105,tools/scissors.jpg,baseline,7,CS-,baseline,MO,13,ptsd,0
s105,animals/cat.jpg,acquisition,7,CS+,extinction,DO,11,ptsd,1
s105,animals/zebra.jpg,extinction,7,CS+,extinction,DO,18,ptsd,1
s105,animals/crow.jpg,acquisition,6,CS+,baseline,MO,2,ptsd,0
s105,tools/duffelbag.jpg,baseline,7,CS-,extinction,MO,20,ptsd,0
s105,tools/sander.jpg,extinction,1,CS-,acquisition,MO,8,ptsd,0
s105,animals/partridge.jpg,acquisition,7,CS+,acquisition,MO,4,ptsd,0
s105,animals/pelican.jpg,extinction,7,CS+,baseline,MO,20,ptsd,0
s105,animals/assassinbug.jpg,baseline,5,CS+,acquisition,MN,24,ptsd,0
s105,tools/transmissionwrench.jpg,acquisition,1,CS-,baseline,MO,14,ptsd,0
s105,tools/woodchipper.jpg,acquisition,1,CS-,acquisition,MN,5,ptsd,0
s105,tools/rollingpin.jpg,acquisition,7,CS-,baseline,DO,1,ptsd,1
s105,tools/campingstove.jpg,acquisition,4,CS-,extinction,DO,4,ptsd,1
s105,animals/goldfish.jpg,acquisition,7,CS+,extinction,DO,10,ptsd,1
s105,animals/herring.jpg,baseline,7,CS+,acquisition,DO,6,ptsd,1
s105,animals/boar.jpg,baseline,7,CS+,baseline,DO,12,ptsd,1
s105,tools/solderingtorch.jpg,extinction,2,CS-,extinction,DO,11,ptsd,1
s105,animals/leopard.jpg,baseline,7,CS+,baseline,DO,9,ptsd,1
s105,tools/mallet.jpg,baseline,7,CS-,acquisition,DO,12,ptsd,1
s105,animals/cow.jpg,baseline,7,CS+,baseline,DO,10,ptsd,1
s105,animals/flea.jpg,extinction,5,CS+,baseline,DO,18,ptsd,1
s105,animals/pike.jpg,acquisition,7,CS+,baseline,DO,15,ptsd,1
s105,animals/caterpillarpeacockmoth.jpg,acquisition,7,CS+,baseline,DO,11,ptsd,1
s105,animals/herculesbeetle.jpg,extinction,3,CS+,baseline,DO,4,ptsd,1
s105,animals/baboon.jpg,acquisition,6,CS+,baseline,DO,23,ptsd,1
s105,animals/porcupine.jpg,acquisition,5,CS+,baseline,DO,14,ptsd,1
s105,animals/quail.jpg,baseline,7,CS+,baseline,DO,7,ptsd,1
s105,animals/pigeon.jpg,baseline,7,CS+,baseline,DO,24,ptsd,1
s105,animals/camel.jpg,baseline,7,CS+,acquisition,MO,19,ptsd,0
s105,animals/snail.jpg,acquisition,4,CS+,acquisition,DO,12,ptsd,1
s105,animals/seal.jpg,baseline,7,CS+,acquisition,MO,22,ptsd,0
s105,animals/baldeagle.jpg,baseline,7,CS+,acquisition,DO,13,ptsd,1
s105,animals/ant.jpg,acquisition,5,CS+,acquisition,MN,20,ptsd,0
s105,animals/rabbit.jpg,baseline,7,CS+,acquisition,DO,16,ptsd,1
s105,animals/dramaderry.jpg,acquisition,5,CS+,acquisition,MN,14,ptsd,0
s105,animals/palmcockatoo.jpg,acquisition,5,CS+,acquisition,MO,2,ptsd,0
s105,animals/racoon.jpg,baseline,7,CS+,extinction,DO,24,ptsd,1
s105,animals/cranebug.jpg,acquisition,5,CS+,extinction,DO,8,ptsd,1
s105,animals/salmon.jpg,baseline,7,CS+,extinction,DO,6,ptsd,1
s105,animals/starfish.jpg,baseline,7,CS+,extinction,MO,21,ptsd,0
s105,animals/perch.jpg,baseline,7,CS+,extinction,MO,20,ptsd,0
s105,animals/horse.jpg,baseline,7,CS+,extinction,DO,14,ptsd,1
s105,animals/canary.jpg,baseline,7,CS+,extinction,DO,3,ptsd,1
s105,animals/halibut.jpg,acquisition,7,CS+,extinction,DO,13,ptsd,1
s105,tools/faxmachine.jpg,extinction,3,CS-,baseline,DO,7,ptsd,1
s105,tools/paintroller.jpg,baseline,7,CS-,baseline,MO,16,ptsd,0
s105,tools/rake.jpg,baseline,1,CS-,baseline,DO,21,ptsd,1
s105,tools/drillbit.jpg,baseline,7,CS-,baseline,DO,11,ptsd,1
s105,tools/cheesegrater.jpg,baseline,7,CS-,baseline,DO,24,ptsd,1
s105,tools/stove.jpg,extinction,6,CS-,baseline,DO,20,ptsd,1
s105,tools/plunger.jpg,extinction,6,CS-,baseline,DO,6,ptsd,1
s105,tools/electricbreaker.jpg,acquisition,5,CS-,baseline,MO,4,ptsd,0
s105,tools/weedeater.jpg,extinction,5,CS-,acquisition,MO,1,ptsd,0
s105,tools/thermometer.jpg,acquisition,5,CS-,acquisition,DO,11,ptsd,1
s105,tools/ruler.jpg,baseline,7,CS-,acquisition,MO,21,ptsd,0
s105,tools/blackboard.jpg,baseline,7,CS-,acquisition,DO,18,ptsd,1
s105,tools/benchdogs.jpg,acquisition,1,CS-,acquisition,,9,ptsd,0
s105,tools/measuringdevice.jpg,acquisition,1,CS-,acquisition,MO,10,ptsd,0
s105,tools/broom.jpg,acquisition,7,CS-,acquisition,DO,4,ptsd,1
s105,tools/measuringcups.jpg,acquisition,3,CS-,acquisition,DO,20,ptsd,1
s105,tools/extensioncord.jpg,acquisition,5,CS-,extinction,MO,5,ptsd,0
s105,tools/hammer.jpg,extinction,7,CS-,extinction,DO,10,ptsd,1
s105,tools/chainsaw.jpg,baseline,7,CS-,extinction,DO,1,ptsd,1
s105,tools/monkeywrench.jpg,acquisition,5,CS-,extinction,DO,16,ptsd,1
s105,tools/bucket.jpg,baseline,7,CS-,extinction,MO,6,ptsd,0
s105,tools/airpump.jpg,acquisition,6,CS-,extinction,MN,24,ptsd,0
s105,tools/camera.jpg,baseline,6,CS-,extinction,DO,14,ptsd,1
s105,tools/workbench.jpg,extinction,6,CS-,extinction,MN,9,ptsd,0
s105,animals/dragonfly.jpg,acquisition,5,CS+,baseline,DO,22,ptsd,1
s105,animals/snapper.jpg,baseline,7,CS+,baseline,DO,8,ptsd,1
s105,animals/ostrich.jpg,acquisition,7,CS+,baseline,DO,1,ptsd,1
s105,animals/prayingmantis.jpg,extinction,7,CS+,baseline,DO,5,ptsd,1
s105,animals/waterbuffalo.jpg,baseline,7,CS+,baseline,DO,17,ptsd,1
s105,animals/angelfish.jpg,acquisition,5,CS+,baseline,DN,19,ptsd,0
s105,animals/tiger.jpg,baseline,7,CS+,baseline,DO,21,ptsd,1
s105,animals/mole.jpg,acquisition,5,CS+,baseline,DO,16,ptsd,1
s105,animals/mouse.jpg,baseline,7,CS+,acquisition,DO,18,ptsd,1
s105,animals/anteater.jpg,baseline,7,CS+,acquisition,DO,1,ptsd,1
s105,animals/firebug.jpg,baseline,7,CS+,acquisition,DO,3,ptsd,1
s105,animals/sheep.jpg,extinction,6,CS+,acquisition,MO,21,ptsd,0
s105,animals/shark.jpg,baseline,7,CS+,acquisition,DO,17,ptsd,1
s105,animals/carp.jpg,acquisition,6,CS+,acquisition,DO,8,ptsd,1
s105,animals/mink.jpg,baseline,7,CS+,acquisition,DO,15,ptsd,1
s105,animals/brown_bear.jpg,baseline,7,CS+,acquisition,DO,5,ptsd,1
s105,animals/llama.jpg,baseline,7,CS+,extinction,DO,7,ptsd,1
s105,animals/skunk.jpg,acquisition,5,CS+,extinction,MO,15,ptsd,0
s105,animals/marmot.jpg,baseline,7,CS+,extinction,DO,19,ptsd,1
s105,animals/elephantafrican.jpg,baseline,7,CS+,extinction,MO,2,ptsd,0
s105,animals/caterpillarhawkmoth.jpg,extinction,5,CS+,extinction,MN,16,ptsd,0
s105,animals/shrimp.jpg,acquisition,6,CS+,extinction,MO,9,ptsd,0
s105,animals/finch.jpg,acquisition,6,CS+,extinction,MO,12,ptsd,0
s105,animals/hyena.jpg,baseline,4,CS+,extinction,DO,5,ptsd,1
s105,tools/ropeandpulley.jpg,extinction,5,CS-,baseline,DO,5,ptsd,1
s105,tools/chisel.jpg,acquisition,5,CS-,baseline,DO,9,ptsd,1
s105,tools/hairdryer.jpg,baseline,6,CS-,baseline,MO,3,ptsd,0
s105,tools/weldinghelmet.jpg,acquisition,5,CS-,baseline,DO,12,ptsd,1
s105,tools/plow.jpg,acquisition,5,CS-,baseline,DO,8,ptsd,1
s105,tools/reflexhammer.jpg,extinction,7,CS-,baseline,DO,10,ptsd,1
s105,tools/beadingtool.jpg,acquisition,4,CS-,baseline,MN,18,ptsd,0
s105,tools/gong.jpg,baseline,7,CS-,baseline,DO,23,ptsd,1
s105,tools/eraser.jpg,acquisition,5,CS-,acquisition,MN,19,ptsd,0
s105,tools/wrench.jpg,baseline,7,CS-,acquisition,DO,7,ptsd,1
s105,tools/beaker.jpg,acquisition,6,CS-,acquisition,MO,3,ptsd,0
s105,tools/routerplane.jpg,extinction,1,CS-,acquisition,DN,22,ptsd,0
s105,tools/spoon.jpg,acquisition,6,CS-,acquisition,MN,16,ptsd,0
s105,tools/viceclamp.jpg,acquisition,5,CS-,acquisition,MO,6,ptsd,0
s105,tools/tubeflaring.jpg,extinction,4,CS-,acquisition,MN,23,ptsd,0
s105,tools/levelmount.jpg,baseline,7,CS-,acquisition,DO,15,ptsd,1
s105,tools/padlock.jpg,baseline,7,CS-,extinction,DO,13,ptsd,1
s105,tools/blower.jpg,acquisition,3,CS-,extinction,DO,12,ptsd,1
s105,tools/screwdriver.jpg,acquisition,6,CS-,extinction,DO,2,ptsd,1
s105,tools/squeegee.jpg,baseline,1,CS-,extinction,MO,8,ptsd,0
s105,tools/carpetblower.jpg,acquisition,1,CS-,extinction,MO,22,ptsd,0
s105,tools/toaster.jpg,extinction,1,CS-,extinction,DO,18,ptsd,1
s105,tools/edger.jpg,acquisition,1,CS-,extinction,DO,23,ptsd,1
s105,tools/treadmill.jpg,extinction,2,CS-,extinction,DN,19,ptsd,0
s106,animals/caterpillarpeacockmoth.jpg,acquisition,2,CS+,baseline,DO,15,ptsd,1
s106,animals/zebra.jpg,acquisition,4,CS+,extinction,DO,12,ptsd,1
s106,animals/herring.jpg,baseline,3,CS+,acquisition,MO,2,ptsd,0
s106,tools/transmissionwrench.jpg,extinction,2,CS-,baseline,MO,3,ptsd,0
s106,animals/waterbuffalo.jpg,acquisition,3,CS+,baseline,MO,9,ptsd,0
s106,animals/hyena.jpg,baseline,1,CS+,extinction,MN,17,ptsd,0
s106,animals/mole.jpg,baseline,1,CS+,baseline,MO,16,ptsd,0
s106,animals/anteater.jpg,acquisition,3,CS+,acquisition,DO,11,ptsd,1
s106,tools/faxmachine.jpg,extinction,3,CS-,baseline,MO,1,ptsd,0
s106,animals/mink.jpg,acquisition,2,CS+,acquisition,DO,22,ptsd,1
s106,tools/sander.jpg,extinction,1,CS-,acquisition,MN,19,ptsd,0
s106,tools/jumpercables.jpg,extinction,3,CS-,extinction,DO,24,ptsd,1
s106,tools/ruler.jpg,extinction,4,CS-,acquisition,DN,16,ptsd,0
s106,animals/snapper.jpg,extinction,4,CS+,baseline,MO,12,ptsd,0
s106,tools/workbench.jpg,extinction,1,CS-,extinction,MN,12,ptsd,0
s106,tools/blower.jpg,extinction,5,CS-,extinction,MO,11,ptsd,0
s106,tools/electricbreaker.jpg,baseline,2,CS-,baseline,MN,23,ptsd,0
s106,tools/beaker.jpg,baseline,3,CS-,acquisition,MN,4,ptsd,0
s106,animals/salmon.jpg,baseline,3,CS+,extinction,MO,8,ptsd,0
s106,animals/cricket.jpg,acquisition,5,CS+,extinction,DO,22,ptsd,1
s106,tools/vegetablepeeler.jpg,extinction,6,CS-,acquisition,MN,3,ptsd,0
s106,tools/padlock.jpg,extinction,3,CS-,extinction,DN,18,ptsd,0
s106,tools/gardenhose.jpg,acquisition,4,CS-,baseline,DO,21,ptsd,1
s106,animals/goldfish.jpg,baseline,7,CS+,extinction,MO,11,ptsd,0
s106,tools/fan.jpg,extinction,5,CS-,acquisition,DO,18,ptsd,1
s106,tools/weedeater.jpg,baseline,5,CS-,acquisition,MO,6,ptsd,0
s106,tools/wheelbarrow.jpg,baseline,4,CS-,baseline,DO,20,ptsd,1
s106,animals/cat.jpg,extinction,6,CS+,extinction,MN,18,ptsd,0
s106,tools/duffelbag.jpg,acquisition,7,CS-,extinction,MN,17,ptsd,0
s106,tools/ropeandpulley.jpg,acquisition,5,CS-,baseline,DO,19,ptsd,1
s106,tools/paintbrush.jpg,baseline,4,CS-,extinction,MO,8,ptsd,0
s106,animals/assassinbug.jpg,baseline,4,CS+,acquisition,MO,19,ptsd,0
s106,animals/seal.jpg,acquisition,3,CS+,acquisition,MO,21,ptsd,0
s106,tools/screwdriver.jpg,extinction,2,CS-,extinction,DO,23,ptsd,1
s106,animals/crow.jpg,baseline,7,CS+,baseline,MO,6,ptsd,0
s106,animals/baldeagle.jpg,acquisition,5,CS+,acquisition,MO,23,ptsd,0
s106,tools/shoehorn.jpg,acquisition,4,CS-,baseline,MO,18,ptsd,0
s106,animals/camel.jpg,acquisition,3,CS+,acquisition,DO,13,ptsd,1
s106,animals/elephantafrican.jpg,acquisition,2,CS+,extinction,DO,19,ptsd,1
s106,animals/carp.jpg,baseline,4,CS+,acquisition,MO,16,ptsd,0
s106,tools/eraser.jpg,extinction,4,CS-,acquisition,MN,24,ptsd,0
s106,animals/ostrich.jpg,acquisition,3,CS+,baseline,DO,2,ptsd,1
s106,tools/levelmount.jpg,baseline,1,CS-,acquisition,MN,13,ptsd,0
s106,animals/dragonfly.jpg,acquisition,3,CS+,baseline,DO,19,ptsd,1
s106,tools/plunger.jpg,acquisition,7,CS-,baseline,DO,16,ptsd,1
s106,tools/treadmill.jpg,acquisition,7,CS-,extinction,DO,3,ptsd,1
s106,animals/aardvark.jpg,baseline,2,CS+,extinction,DO,13,ptsd,1
s106,animals/flea.jpg,baseline,1,CS+,baseline,DO,21,ptsd,1
s106,animals/hummingbird.jpg,baseline,2,CS+,baseline,MN,20,ptsd,0
s106,animals/pelican.jpg,baseline,2,CS+,baseline,DO,3,ptsd,1
s106,animals/cow.jpg,baseline,3,CS+,baseline,DO,7,ptsd,1
s106,animals/prayingmantis.jpg,baseline,3,CS+,baseline,MO,22,ptsd,0
s106,animals/angelfish.jpg,baseline,2,CS+,baseline,DO,24,ptsd,1
s106,animals/leopard.jpg,baseline,2,CS+,baseline,MN,14,ptsd,0
s106,animals/pigeon.jpg,baseline,7,CS+,baseline,DO,8,ptsd,1
s106,animals/giraffe.jpg,baseline,3,CS+,baseline,MN,1,ptsd,0
s106,animals/duck.jpg,acquisition,3,CS+,acquisition,MO,20,ptsd,0
s106,animals/turkey.jpg,baseline,2,CS+,acquisition,MO,1,ptsd,0
s106,animals/mahimahi.jpg,baseline,1,CS+,acquisition,MO,3,ptsd,0
s106,animals/shark.jpg,baseline,1,CS+,acquisition,DO,9,ptsd,1
s106,animals/firebug.jpg,baseline,1,CS+,acquisition,DO,10,ptsd,1
s106,animals/brown_bear.jpg,acquisition,2,CS+,acquisition,MO,4,ptsd,0
s106,animals/sheep.jpg,acquisition,2,CS+,acquisition,MN,18,ptsd,0
s106,animals/catfish.jpg,acquisition,1,CS+,acquisition,MO,15,ptsd,0
s106,animals/llama.jpg,acquisition,2,CS+,extinction,DO,2,ptsd,1
s106,animals/perch.jpg,extinction,1,CS+,extinction,MN,21,ptsd,0
s106,animals/reindeer.jpg,baseline,2,CS+,extinction,MO,5,ptsd,0
s106,animals/horse.jpg,acquisition,4,CS+,extinction,MO,23,ptsd,0
s106,animals/halibut.jpg,baseline,1,CS+,extinction,MO,14,ptsd,0
s106,animals/finch.jpg,baseline,3,CS+,extinction,MO,4,ptsd,0
s106,animals/skunk.jpg,extinction,3,CS+,extinction,MO,16,ptsd,0
s106,animals/starfish.jpg,baseline,1,CS+,extinction,DO,9,ptsd,1
s106,tools/pliers.jpg,baseline,4,CS-,baseline,MO,7,ptsd,0
s106,tools/weldinghelmet.jpg,baseline,3,CS-,baseline,DO,24,ptsd,1
s106,tools/gong.jpg,acquisition,1,CS-,baseline,MO,4,ptsd,0
s106,tools/reflexhammer.jpg,acquisition,2,CS-,baseline,DO,10,ptsd,1
s106,tools/rollingpin.jpg,extinction,7,CS-,baseline,DO,5,ptsd,1
s106,tools/beadingtool.jpg,acquisition,2,CS-,baseline,DO,12,ptsd,1
s106,tools/ladder.jpg,extinction,6,CS-,baseline,MO,13,ptsd,0
s106,tools/plow.jpg,acquisition,2,CS-,baseline,MN,17,ptsd,0
s106,tools/benchdogs.jpg,acquisition,1,CS-,acquisition,DN,10,ptsd,0
s106,tools/wrench.jpg,baseline,5,CS-,acquisition,MO,20,ptsd,0
s106,tools/tubeflaring.jpg,acquisition,3,CS-,acquisition,MN,12,ptsd,0
s106,tools/sparkplug.jpg,extinction,3,CS-,acquisition,MN,17,ptsd,0
s106,tools/mallet.jpg,baseline,2,CS-,acquisition,MO,7,ptsd,0
s106,tools/pruner.jpg,baseline,4,CS-,acquisition,MN,21,ptsd,0
s106,tools/thermometer.jpg,baseline,6,CS-,acquisition,MO,11,ptsd,0
s106,tools/viceclamp.jpg,extinction,2,CS-,acquisition,MN,23,ptsd,0
s106,tools/microwave.jpg,extinction,7,CS-,extinction,MN,9,ptsd,0
s106,tools/bucket.jpg,extinction,6,CS-,extinction,MO,2,ptsd,0
s106,tools/monkeywrench.jpg,baseline,3,CS-,extinction,MO,15,ptsd,0
s106,tools/airpump.jpg,acquisition,2,CS-,extinction,MN,1,ptsd,0
s106,tools/chainsaw.jpg,extinction,3,CS-,extinction,MO,10,ptsd,0
s106,tools/hammer.jpg,acquisition,5,CS-,extinction,MO,14,ptsd,0
s106,tools/videogamecontroller.jpg,extinction,6,CS-,extinction,MO,16,ptsd,0
s106,tools/camera.jpg,extinction,2,CS-,extinction,MO,13,ptsd,0
s106,animals/tiger.jpg,extinction,2,CS+,baseline,DO,13,ptsd,1
s106,animals/baboon.jpg,baseline,3,CS+,baseline,MO,23,ptsd,0
s106,animals/herculesbeetle.jpg,acquisition,3,CS+,baseline,DO,4,ptsd,1
s106,animals/gerbil.jpg,acquisition,6,CS+,baseline,MO,5,ptsd,0
s106,animals/boar.jpg,acquisition,3,CS+,baseline,MN,11,ptsd,0
s106,animals/quail.jpg,baseline,2,CS+,baseline,MO,10,ptsd,0
s106,animals/pike.jpg,baseline,3,CS+,baseline,DO,18,ptsd,1
s106,animals/porcupine.jpg,baseline,4,CS+,baseline,DO,17,ptsd,1
s106,animals/ant.jpg,baseline,7,CS+,acquisition,MO,24,ptsd,0
s106,animals/rabbit.jpg,acquisition,6,CS+,acquisition,DO,5,ptsd,1
s106,animals/dramaderry.jpg,acquisition,3,CS+,acquisition,MO,6,ptsd,0
s106,animals/snail.jpg,acquisition,6,CS+,acquisition,DO,7,ptsd,1
s106,animals/chipmunk.jpg,baseline,7,CS+,acquisition,MO,17,ptsd,0
s106,animals/partridge.jpg,acquisition,2,CS+,acquisition,MO,8,ptsd,0
s106,animals/palmcockatoo.jpg,acquisition,2,CS+,acquisition,MO,12,ptsd,0
s106,animals/mouse.jpg,acquisition,7,CS+,acquisition,DO,14,ptsd,1
s106,animals/rhino.jpg,acquisition,3,CS+,extinction,DO,15,ptsd,1
s106,animals/flamingo.jpg,acquisition,2,CS+,extinction,DO,10,ptsd,1
s106,animals/shrimp.jpg,acquisition,1,CS+,extinction,MO,3,ptsd,0
s106,animals/racoon.jpg,acquisition,3,CS+,extinction,MN,20,ptsd,0
s106,animals/canary.jpg,acquisition,3,CS+,extinction,MO,1,ptsd,0
s106,animals/cranebug.jpg,acquisition,4,CS+,extinction,MO,7,ptsd,0
s106,animals/caterpillarhawkmoth.jpg,baseline,4,CS+,extinction,DO,24,ptsd,1
s106,animals/marmot.jpg,baseline,4,CS+,extinction,DN,6,ptsd,0
s106,tools/scissors.jpg,baseline,7,CS-,baseline,MN,11,ptsd,0
s106,tools/paintroller.jpg,acquisition,5,CS-,baseline,MO,22,ptsd,0
s106,tools/chisel.jpg,baseline,4,CS-,baseline,MO,8,ptsd,0
s106,tools/rake.jpg,baseline,7,CS-,baseline,DO,15,ptsd,1
s106,tools/hairdryer.jpg,acquisition,7,CS-,baseline,MO,9,ptsd,0
s106,tools/cheesegrater.jpg,acquisition,6,CS-,baseline,DO,6,ptsd,1
s106,tools/drillbit.jpg,extinction,3,CS-,baseline,MO,14,ptsd,0
s106,tools/stove.jpg,acquisition,3,CS-,baseline,MO,2,ptsd,0
s106,tools/spoon.jpg,baseline,7,CS-,acquisition,DO,8,ptsd,1
s106,tools/woodchipper.jpg,acquisition,3,CS-,acquisition,MO,15,ptsd,0
s106,tools/measuringdevice.jpg,acquisition,3,CS-,acquisition,MO,9,ptsd,0
s106,tools/broom.jpg,baseline,5,CS-,acquisition,MN,22,ptsd,0
s106,tools/routerplane.jpg,acquisition,1,CS-,acquisition,MN,5,ptsd,0
s106,tools/measuringcups.jpg,extinction,7,CS-,acquisition,MO,1,ptsd,0
s106,tools/blackboard.jpg,acquisition,6,CS-,acquisition,MN,2,ptsd,0
s106,tools/lawnmower.jpg,baseline,5,CS-,acquisition,DO,14,ptsd,1
s106,tools/solderingtorch.jpg,extinction,5,CS-,extinction,DO,5,ptsd,1
s106,tools/edger.jpg,acquisition,7,CS-,extinction,MN,4,ptsd,0
s106,tools/measuringtape.jpg,baseline,5,CS-,extinction,MO,22,ptsd,0
s106,tools/campingstove.jpg,extinction,2,CS-,extinction,MN,7,ptsd,0
s106,tools/extensioncord.jpg,extinction,5,CS-,extinction,MO,19,ptsd,0
s106,tools/squeegee.jpg,baseline,5,CS-,extinction,MN,6,ptsd,0
s106,tools/carpetblower.jpg,baseline,4,CS-,extinction,DO,21,ptsd,1
s106,tools/toaster.jpg,extinction,7,CS-,extinction,MN,20,ptsd,0
s107,tools/gong.jpg,acquisition,5,CS+,baseline,DO,11,ptsd,1
s107,tools/campingstove.jpg,acquisition,1,CS+,extinction,DO,14,ptsd,1
s107,tools/mallet.jpg,extinction,7,CS+,acquisition,DO,15,ptsd,1
s107,animals/cricket.jpg,baseline,7,CS-,extinction,DO,21,ptsd,1
s107,tools/duffelbag.jpg,acquisition,6,CS+,extinction,DO,24,ptsd,1
s107,tools/spoon.jpg,extinction,7,CS+,acquisition,MN,17,ptsd,0
s107,animals/rabbit.jpg,baseline,7,CS-,acquisition,MN,6,ptsd,0
s107,animals/firebug.jpg,acquisition,4,CS-,acquisition,DO,21,ptsd,1
s107,tools/workbench.jpg,extinction,6,CS+,extinction,MN,19,ptsd,0
s107,animals/llama.jpg,baseline,5,CS-,extinction,DO,22,ptsd,1
s107,animals/brown_bear.jpg,baseline,4,CS-,acquisition,MN,24,ptsd,0
s107,tools/airpump.jpg,baseline,7,CS+,extinction,MN,4,ptsd,0
s107,animals/rhino.jpg,acquisition,5,CS-,extinction,DO,10,ptsd,1
s107,animals/cat.jpg,baseline,7,CS-,extinction,MO,8,ptsd,0
s107,tools/hairdryer.jpg,acquisition,7,CS+,baseline,MO,9,ptsd,0
s107,tools/weedeater.jpg,acquisition,5,CS+,acquisition,DO,1,ptsd,1
s107,animals/assassinbug.jpg,baseline,2,CS-,acquisition,DO,2,ptsd,1
s107,animals/finch.jpg,baseline,5,CS-,extinction,MO,20,ptsd,0
s107,tools/measuringtape.jpg,acquisition,7,CS+,extinction,DO,12,ptsd,1
s107,tools/screwdriver.jpg,baseline,7,CS+,extinction,DO,18,ptsd,1
s107,tools/toaster.jpg,acquisition,6,CS+,extinction,MO,15,ptsd,0
s107,tools/electricbreaker.jpg,extinction,1,CS+,baseline,MO,3,ptsd,0
s107,tools/scissors.jpg,baseline,7,CS+,baseline,DO,2,ptsd,1
s107,animals/leopard.jpg,acquisition,4,CS-,baseline,DO,4,ptsd,1
s107,animals/cow.jpg,acquisition,7,CS-,baseline,DO,9,ptsd,1
s107,tools/rollingpin.jpg,extinction,5,CS+,baseline,DO,7,ptsd,1
s107,tools/ruler.jpg,baseline,4,CS+,acquisition,MN,16,ptsd,0
s107,tools/transmissionwrench.jpg,extinction,6,CS+,baseline,MN,6,ptsd,0
s107,animals/caterpillarpeacockmoth.jpg,extinction,1,CS-,baseline,DO,2,ptsd,1
